fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type
8.553794987802348,0.26082893217188075,0.4997452642343205,2.0351251296473856,0.039105121013948085,47.05065884070726,139.0352840501573,0.9970404716301177,3.246015122202311,0.36608658806536987,12.473879473247392,9,white
5.778035301835266,0.29209070361553924,0.17623481354213633,0.6730308096419422,0.029016034073923197,20.669460973835292,157.24270992737428,0.9950184651533617,3.4187603252717995,0.7164519249014538,10.976237181564807,6,white
5.90556069887012,0.5377280267690374,0.5088379552911302,5.157953153631678,0.0430680803944503,24.652878749009652,159.1984361045206,0.9952992844828474,3.173737192897312,0.3894069802060997,10.79214063015421,6,white
5.615133173486587,0.17100802713403374,0.1801615820984697,40.32783208399167,0.06543764508301908,50.333731046494584,79.90045648464951,0.9925414565082744,3.006380894715589,0.40582280007137655,11.834875721173352,8,white
7.246172617686761,0.2544826854418748,0.4200650011229406,8.1174044552375,0.04394470636557083,37.14494508113785,187.92270385620978,0.9921325564491492,3.0498655674982023,0.37101499079690814,11.275175245074976,6,white
8.648801647162966,0.4547060873558064,0.22678452074345817,7.683385494850846,0.0829288824752335,37.953479584891205,123.35638382739592,0.9916807643008482,3.0545582148988313,0.634836435479524,9.611814549809214,8,white
6.680277295151871,0.2479603008553679,0.5461660368429053,13.278890271291525,0.026950819779405385,48.61543207878569,132.20547388502322,0.9914817228634591,3.3791897348488145,0.6203360404955223,9.757089561993283,5,white
6.854254137487872,0.36267369695636986,0.2781978383612632,1.360184540910522,0.01900065068978063,44.28413103896693,148.76362020509706,0.992257551808801,3.0867298259920455,0.4288618715361625,11.824945487790934,6,white
6.00268296156268,0.46477344090235767,0.37692700023057923,14.245415752332002,0.07312917116118944,70.40419135280936,155.5682342069514,0.9965901957546537,3.2724582913712363,0.29607304092428116,8.0,8,white
7.226352585971441,0.16532089503961983,0.30279503331035634,3.646447831609325,0.06264578871546003,11.539108867465693,106.53028005180147,0.9953331481363902,3.118635333065358,0.5484658044212862,12.008423334445716,7,white
7.021789752545019,0.17629248484970106,0.5017006845177353,1.6161678685163796,0.04801209895546078,9.935387604044294,141.4877088797293,0.9929387977535779,3.183689568679452,0.411971643980187,11.055133435429653,8,white
7.233593838163613,0.24611254697582308,0.3078432112028504,12.693436594962971,0.05687751042658017,32.32295572484872,206.88093460968977,0.996396552283397,3.337736125099759,0.46048030328476225,8.226987615529707,7,white
8.921954849310062,0.37530907843334715,0.3931587017959013,2.6285149477265795,0.036349652027429846,2.0,144.4371722497091,0.9939570711694207,3.261448306535736,0.6071248747636052,10.353404010572483,8,white
5.670331430613578,0.3552583433093619,0.3643795156463139,3.3322961035101595,0.04139098962227174,21.290282911733296,134.3255993473005,0.9974024132851153,3.1368962290437277,0.5279801574967754,12.776028688241912,5,white
7.453696478945384,0.26262878445737187,0.33522598818724436,19.294561193531138,0.05774325978273696,25.474975238372473,119.16334238299841,0.9885166901095742,2.9598011518632226,0.39369337608928945,11.950315932384612,7,white
7.368141842157707,0.27107900807577423,0.35491187101217064,17.20636987565334,0.030860478709987413,61.09454312640854,75.80720195131607,0.9980424297311545,3.2360075646876063,0.5561205451809837,11.947325261449615,4,white
5.788248364322712,0.24834715571943497,0.14461024867852762,3.259674403812895,0.05619475726244608,61.01869966115427,147.8406366687829,0.9972333910610398,3.3002808497948815,0.48721768958897055,9.137161002251704,6,white
7.245752748480465,0.2800657043824324,0.5026638978848764,1.4055723289200812,0.05757723351567561,36.78182022337176,175.47652411716734,0.9876980837028074,3.113936462983739,0.3702366943375275,8.574020795406268,9,white
6.508030614707332,0.25733755377815576,0.4661022458992885,3.9799103308182873,0.06620729012983642,40.98612645468331,140.44630183649065,0.99358334363491,3.0783658405610823,0.4638292789042212,8.656984659643115,8,white
6.775541912497728,0.2984597660577515,0.42998919347009346,1.4242462653491215,0.04142640246566537,39.0217702614683,153.33406782772704,0.9925898734261283,3.1055770977901784,0.5533089307559618,11.416708492044137,6,white
7.006463741731881,0.20876504801272455,0.3778946085003995,2.2132928642375047,0.042684801907436544,38.66551034734191,161.37381658397746,0.997249600943461,3.1770209045632134,0.5809326403668205,11.145969353017371,5,white
6.529068344607727,0.4133248160093056,0.21446402521435787,14.976218283836834,0.09153766723190145,41.321574733655225,98.53324513985214,0.9929775580543079,3.309752256067792,0.5699533316187445,10.411710820015108,6,white
5.366177313882078,0.20749163023989387,0.41778777705375725,24.96489977765652,0.03822750322653783,30.00590993007496,189.75489403263205,0.9985387971276078,3.2254594453837226,0.31788335324252426,10.592551271409988,6,white
6.93873938122547,0.11874934975339685,0.46895841482690725,3.3297388186593575,0.05702848183817956,33.33609424176298,130.2401606743776,0.9911504320427957,2.997388565963665,0.5102661459012577,11.306699815345446,4,white
7.917519966842641,0.10279400514867287,0.17413131368608417,1.4320688546629965,0.03674404908007551,26.19975857854789,134.7500532212738,0.9874902059530737,3.3390414528400933,0.5801194454653782,9.211354167707352,4,white
7.537907095849258,0.0903723823046367,0.44192945696929226,1.3422132811038137,0.025620079571019944,35.998188093547206,130.5524817307409,0.9892266199514207,2.8601839688495736,0.5423137332526418,9.723844333328856,5,white
6.9035057759874725,0.43143013439812355,0.303045164130439,6.606677095920629,0.0793351015686214,24.396342901946788,195.1166585546115,0.9889961967517485,3.3183841918022634,0.3736981938486217,11.412601720251432,8,white
6.726848416545011,0.17168088538499124,0.5087432652214721,11.17838264102499,0.06094091656146606,26.880388604252712,49.2363095993867,0.989903278345121,3.256694717144404,0.5577108793625334,10.672859705615801,5,white
6.984652761969579,0.14482610266298918,0.28829390497521695,4.581108234593908,0.08000501446907812,13.242278219703351,129.62150337493756,0.9945576327524,3.081067037476338,0.5997677675443392,11.17520989178313,9,white
7.794667928865726,0.364881690912234,0.3304768606702763,7.752498731500403,0.022563146226365825,10.996314145722803,103.0592368365412,0.9940679321176386,3.255553794317686,0.4458639858687152,10.587205948623462,9,white
5.1529350134892296,0.2886815664509953,0.4495187272945306,0.9022669058824724,0.03398132417754014,41.904529251745274,199.46254601763013,0.9991895366240966,3.175662735722264,0.5200289893288114,11.39357993099543,6,white
8.12998036823482,0.1983050806151611,0.36497960040166766,5.781966304535421,0.05587395436026394,6.343149512377504,79.54639936807507,0.9941160704926754,3.342568832271261,0.5121892089695476,10.365742899194135,8,white
6.249476427328564,0.4311278078857844,0.35569591807625156,5.610523626712258,0.03398894821480587,2.0,148.33726468024358,0.992937827385387,3.193778144865276,0.4904478588534957,10.090573305397033,5,white
5.694624113700097,0.4556540806374706,0.33713318827266264,3.1338004260165158,0.08292817859985913,23.663119343543944,121.06835505519044,0.994937635841248,3.051791229794394,0.45895815870991613,10.312902293366914,7,white
7.844631020559157,0.3263865800750714,0.48350291733066963,5.3516911277236705,0.03750223614553954,31.7745768854213,120.50209719905031,0.9877619690925094,3.1673832083639217,0.34142983569365704,9.816728133289674,7,white
8.103270580665185,0.18641404258618344,0.35313857335785714,2.3666024526506275,0.05564235782390731,34.91800376528898,122.15097933170867,0.9916810697519531,3.358064229453417,0.37910010849304826,9.870766900600632,6,white
5.68342293193211,0.36537667608764135,0.12257740953446222,8.381124835541497,0.009,42.533614776755705,180.42638322740294,0.9906525435765341,3.3544063255821372,0.500190839985533,11.831679571902004,4,white
6.3913543239773976,0.21420319832756618,0.30370426310170023,7.983191981533945,0.025388109953898935,28.261640901606704,158.64296719074275,0.9923410453811887,3.0577862778647633,0.49764361321842376,8.37815891570401,8,white
6.864895778135033,0.2523928099626472,0.29378676231693207,1.8087883479108737,0.01759969054868247,52.39801487726027,145.07943762627536,0.992460354555502,3.0529630121013245,0.3091241502640039,8.0,8,white
6.927752333541639,0.35405511005543294,0.10198290563882878,12.009404072241852,0.07746297958142513,41.22225063574454,157.81755630827973,0.9889729272286987,3.255430297240968,0.5957770721162765,9.039232021657938,6,white
6.423391082896535,0.2599185479102387,0.49470882871524613,2.171577664246085,0.09205111279543074,49.91706260126508,160.14600950940712,0.9944909400924823,3.398528780395682,0.6257331527819272,9.139978537173246,8,white
6.997717916906419,0.26767348485594505,0.31425208411095423,11.863371084986353,0.056262547543441024,45.90197831907011,119.41545394792405,0.997427396478463,2.948922838703257,0.705141217593206,9.032952411963972,6,white
6.944507865059162,0.23798539858548062,0.22849148750254966,2.240017680465363,0.059571907616109025,19.503457714945696,224.96606647386636,0.9984384597701258,2.967930058052919,0.42836200992303197,11.574805903758067,5,white
7.4797533486525385,0.22193751753919055,0.21617944236773035,4.508155698753819,0.02518019935002417,22.28586448916381,192.4354703207778,0.9952016950078438,3.141380574714605,0.5136253347130123,10.042185481330645,7,white
7.792519708200308,0.26202319104798755,0.3372464330968333,2.268661156588962,0.056453865527480565,49.76146365214524,147.80186031321705,0.998223842948655,3.1438369973489353,0.42810501301727466,10.995076366817365,7,white
5.851186478586179,0.37778572266905497,0.1883801301924327,1.38165284623692,0.01863190076799432,28.667880045452684,156.96843928208506,0.990551523358935,2.8951092675779906,0.380338513792022,11.080920092207963,8,white
7.968981509399457,0.34791955869857627,0.13876442680272605,4.342776273318724,0.04332029014682545,11.518570055193003,158.723254871728,0.9977986886817963,3.02445627068908,0.517610479329491,10.002686268390978,9,white
7.230792053438118,0.2623531927528835,0.27016632379226563,3.0808078551339695,0.04537024329550507,43.1591393737982,133.98150100356133,0.9915017849615843,3.4845475315786,0.5622199143348707,11.357223903954202,7,white
5.282420163066058,0.15126911578266314,0.21281063546288453,2.1140080104842665,0.052343742804063474,50.785022010218654,117.68101455355276,0.9915705345025186,3.3116472832294055,0.3744771363642384,11.131886850902223,9,white
7.2466221778432605,0.4216057131548516,0.6088956825323226,9.910626793495927,0.038082934242376125,5.036778383465624,154.11051923556656,0.9920633218258493,3.2299063751632913,0.6376759714157154,10.189671398969768,7,white
7.485322169205652,0.25296188780997503,0.24805626571843348,3.4548926527601624,0.05095448356933675,19.238680259741344,118.79082053387624,0.9939039328312058,2.9981038069391954,0.5078296875018532,11.28274668378735,6,white
4.494459312188489,0.16170168715559002,0.45404611791627736,4.618713271713832,0.048400395450608834,13.99399707389373,145.95935139192102,0.9942054104346404,3.225310996191723,0.5184210406586551,9.731721411531428,7,white
5.950451698973653,0.22008378282934704,0.20622010250962475,1.2631623592629944,0.043271356776193086,43.73503453825329,145.82426213489353,0.9914582590551598,2.855271186849656,0.3291944076182608,8.832339371373351,7,white
7.4315057689426585,0.16721558794255825,0.32697371050326657,1.008388663543451,0.04523081836813457,17.973067461439697,101.96606239858139,0.9934822938148451,3.269989851641114,0.40767223092374527,9.131830679201203,7,white
6.797986872575351,0.24928107015307804,0.5021098985711463,8.903882670365006,0.05098006850434905,11.642159701367117,83.19153957246905,0.987,3.2862606623568023,0.50661035405497,10.667171499141585,10,white
7.446343849227452,0.2681814276656108,0.3597750434184822,6.5894461610943,0.012567930156513182,36.18889789301962,174.8332347720006,0.9952005111716655,3.160226581529403,0.5350244035952577,12.461373228032503,9,white
6.758920797871392,0.2752216684188579,0.3425277692886647,14.50351716340783,0.009,29.150151210466625,127.88513060641642,0.9931296197177708,2.8764906725802204,0.4186203515494478,11.38228194696989,8,white
7.153399421653962,0.38460696136652894,0.38711402665765576,8.061088296688588,0.009,36.87836819899148,134.16829037102414,0.997213989489542,3.236872375152625,0.6287253572835959,11.264710635924692,8,white
7.733658866419317,0.28486333373395967,0.2662244958361068,10.991940474469294,0.012664896972185341,21.12185654017582,140.43896398053585,0.995084869553863,3.0930272902886844,0.2938509792071067,8.871157914266874,7,white
7.029783519450895,0.23466318303422992,0.14435289197388793,6.682814124317568,0.028836361025986464,49.82637620422085,143.64822011648621,0.9960857760899876,3.3908800588813723,0.46447765386018797,9.016681452850548,5,white
6.95253464673187,0.3033042596309113,0.4173161456408848,13.219118879056357,0.04197739491735995,48.7581790690091,125.59410689440975,0.9923422732767162,3.210342768992567,0.23321426760387914,11.482891810122487,7,white
8.075811764640967,0.1905338592179876,0.09815650723344446,13.564991460427795,0.03652244497083691,41.6306288507498,139.25719460300928,0.9982498174357657,3.179817873903698,0.4821586544893083,11.395240930879861,7,white
7.963512573103332,0.3469430477821608,0.46172063559475607,1.1636020118855588,0.017702061688962285,34.22128693709606,185.43599673053683,0.9957410072067082,3.274166240238244,0.6616928342216968,11.227233638897571,9,white
6.960234418940199,0.36203882156811606,0.29704439735514815,1.7509605836448308,0.04583783873273034,41.837911442951984,171.8483825866162,0.9930399771603275,3.083568359103693,0.6488489104897656,8.871253243046514,8,white
8.247731676489797,0.2749598946986791,0.3420977678759924,4.609051386663345,0.03846214258542143,33.60464564972785,101.91729647112874,0.9943179390664617,3.290313225863205,0.5338729710425881,10.894852298568443,5,white
7.686628417158721,0.46409895864729694,0.3979559429051679,2.753804958371481,0.0591714881271312,56.90319141693109,111.05270563969377,0.9953823074218491,3.158989993705459,0.5577226268537971,11.254615397358174,5,white
5.6660703602037765,0.24723607767261946,0.0,3.6752239110851237,0.053398489108011954,10.249291797758545,136.6610993479025,0.9916838519434626,3.2813021834052116,0.6902954386156408,9.0558265755621,7,white
6.905896754030135,0.16564159889540714,0.3991790188134991,11.209266599674665,0.061798107333604996,24.581826773106094,163.00011312345728,0.9936004357727859,3.100892520723296,0.45241133730787886,10.228300579814183,6,white
